id,page_views,offers,orders,company_reply_rate,product_completness,total_order_value_in_euro,monetize_amount,wootric_score,Groups on Final Points,KmeansClusterPredicted_2Clusters,KmeansClusterPredicted_3Clusters,KmeansClusterPredicted_4Clusters,KmeansClusterPredicted_5Clusters,cluster 5 RM,KmeansClusterPredicted_6Clusters,KmeansClusterPredicted_7Clusters,KmeansClusterPredicted_8Clusters
900,0.000210452,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
901,0.000210452,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
902,0.000210452,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
903,0.000140302,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
904,0.000140302,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
905,0.000140302,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
906,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
907,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
908,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
909,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
910,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
911,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
912,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
913,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
914,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
915,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
916,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
917,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
918,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
919,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
920,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
921,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
922,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
923,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
924,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
925,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
926,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
927,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
928,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
929,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
930,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
931,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
932,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
933,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
934,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
935,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
936,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
937,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
938,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
939,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
940,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
941,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
942,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
943,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
944,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
945,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
946,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
947,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
948,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
949,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
950,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
951,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
952,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
953,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
954,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
955,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
956,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
957,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
958,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
959,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
960,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
961,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
962,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
963,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
964,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
965,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
966,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
967,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
968,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
969,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
970,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
971,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
972,0,0,0,0,0.57,0,0,0,2,1,0,2,1,3,4,2,1
973,0.003858295,0,0,0,0.565172414,0,0,0,2,1,0,2,1,3,4,2,1
974,0.003647843,0,0,0,0.554814815,0,0,0,2,1,0,2,1,3,4,2,1
975,0.000982112,0.004555809,0.009090909,0,0.5,4.60E-05,0,0,2,1,0,2,1,3,4,2,1
976,0.004419502,0.002277904,0,0,0.542,0,0,0,2,1,0,2,1,3,4,2,1
977,0.000420905,0,0,0,0.5525,0,0,0,2,1,0,2,1,3,4,2,1
978,0.004068748,0,0,0,0.548125,0,0,0,2,1,0,2,1,3,4,2,1
979,0.005892669,0,0,0,0.542,0,0,0,2,1,0,2,1,3,4,2,1
980,0.001052262,0,0,0,0.546666667,0,0,0,2,1,0,2,1,3,4,2,1
981,0,0,0,0,0.546,0,0,0,2,1,0,2,1,3,4,2,1
982,0.003788145,0.002277904,0,0,0.531612903,0,0,0,2,1,0,2,1,3,4,2,1
983,7.02E-05,0.002277904,0,0,0.535,0,0,0,2,1,0,2,1,3,4,2,1
984,0,0,0,0,0.542,0,0,0,2,1,0,2,1,3,4,2,1
985,0.002034374,0,0,0,0.53953125,0,0,0,2,1,0,2,1,3,4,2,1
986,0.070361277,0.002277904,0,0.161048689,0.299041096,0,0,0,2,1,2,0,1,4,4,2,1
987,0.00084181,0,0,0,0.535,0,0,0,2,1,0,2,1,3,4,2,1
988,0,0,0,0,0.535,0,0,0,2,1,0,2,1,3,4,2,1
989,0.034373904,0,0,0,0.4972,0,0,0,2,1,0,2,1,3,4,2,1
990,0.007015082,0.002277904,0,0,0.511395349,0,0,0,2,1,0,2,1,3,4,2,1
991,0,0,0,0,0.526923077,0,0,0,2,1,0,2,1,3,4,2,1
992,0.00259558,0,0,0,0.523333333,0,0,0,2,1,0,2,1,3,4,2,1
993,0,0,0,0,0.523333333,0,0,0,2,1,0,2,1,3,4,2,1
994,0.000982112,0,0,0.090909091,0.43,0,0,0,2,1,0,2,1,4,4,2,1
995,0,0,0,0,0.519090909,0,0,0,2,1,0,2,1,3,4,2,1
996,0.009049456,0.006833713,0.009090909,0.272727273,0.170776362,0.00087706,0,0,2,1,2,0,3,4,2,0,3
997,0.002034374,0.002277904,0,0,0.503333333,0,0,0,2,1,0,2,1,3,4,2,1
998,0,0,0,0,0.514,0,0,0,2,1,0,2,1,3,4,2,1
999,0.008839004,0.006833713,0,0.2,0.277142857,0,0,0,2,1,2,0,1,4,4,2,1
1000,0.006874781,0,0,0.1,0.404545455,0,0,0,2,1,0,2,1,4,4,2,1
1001,0.005541915,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1002,0.004138899,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1003,0.001262715,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1004,0.00084181,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1005,0.000771659,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1006,0.000280603,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1007,0,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1008,0,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1009,0,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1010,0,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1011,0,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1012,0,0,0,0,0.5,0,0,0,2,1,0,2,1,3,4,2,1
1013,0.009821115,0.002277904,0,0.263157895,0.217619048,0,0,0,2,1,2,0,3,4,2,0,3
1014,0,0,0,0,0.4975,0,0,0,2,1,0,2,1,3,4,2,1
1015,0.002665731,0,0,0,0.492222222,0,0,0,2,1,0,2,1,3,4,2,1
1016,0.00259558,0,0,0,0.481818182,0,0,0,2,1,0,2,1,3,4,2,1
1017,0.0042792,0,0,0,0.478125,0,0,0,2,1,0,2,1,3,4,2,1
1018,0.001613469,0,0,0,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
1019,0.000420905,0,0,0,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
1020,0.000420905,0,0,0,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
1021,0.000140302,0,0,0,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
1022,0,0,0,0,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
1023,0,0,0,0,0.476666667,0,0,0,2,1,0,2,1,3,4,2,1
1024,0.038021747,0,0,0.093457944,0.340266667,0,0,0,2,1,2,0,1,4,4,2,1
1025,0.028621536,0.002277904,0,0.12987013,0.304067797,0,0,0,2,1,2,0,1,4,4,2,1
1026,0,0,0,0,0.465,0,0,0,2,1,0,2,1,3,4,2,1
1027,0.016415293,0.006833713,0,0.117647059,0.295753425,0,0,0,2,1,2,0,1,4,4,2,1
1028,7.02E-05,0,0,0,0.45,0,0,0,2,1,0,2,1,3,4,2,1
1029,0.002806033,0,0,0,0.444,0,0,0,2,1,0,2,1,4,4,2,1
1030,0.0042792,0.006833713,0.009090909,0,0.377350427,0,0,0,2,1,0,2,1,4,4,2,1
1031,0.001543318,0,0,0,0.442727273,0,0,0,2,1,0,2,1,4,4,2,1
1032,0.013679411,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1033,0.004489653,0.002277904,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1034,0,0,0,0,0.441554127,0,0,0,2,1,0,2,1,4,4,2,1
1035,0.008698702,0,0,0,0.430285714,0,0,0,2,1,0,2,1,4,4,2,1
1036,0.000210452,0,0,0,0.43875,0,0,0,2,1,0,2,1,4,4,2,1
1037,0.000911961,0,0,0,0.4356,0,0,0,2,1,0,2,1,4,4,2,1
1038,0.006313574,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1039,0.004700105,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1040,0.004419502,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1041,0.003297089,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1042,0.002946335,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1043,0.002876184,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1044,0.002385128,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1045,0.001894072,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1046,0.001613469,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1047,0.001473167,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1048,0.001473167,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1049,0.001052262,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1050,0.000911961,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1051,0.000771659,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1052,0.000701508,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1053,0.000701508,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1054,0.000491056,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1055,0.000491056,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1056,0.000420905,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1057,0.000350754,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1058,0.000350754,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1059,0.000280603,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1060,0.000210452,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1061,0.000210452,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1062,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1063,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1064,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1065,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1066,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1067,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1068,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1069,0.000140302,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1070,7.02E-05,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1071,7.02E-05,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1072,7.02E-05,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1073,7.02E-05,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1074,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1075,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1076,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1077,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1078,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1079,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1080,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1081,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1082,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1083,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1084,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1085,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1086,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1087,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1088,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1089,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1090,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1091,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1092,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1093,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1094,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1095,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1096,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1097,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1098,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1099,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1100,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1101,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1102,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1103,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1104,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1105,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1106,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1107,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1108,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1109,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1110,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1111,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1112,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1113,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1114,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1115,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1116,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1117,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1118,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1119,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1120,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1121,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1122,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1123,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1124,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1125,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1126,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1127,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1128,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1129,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1130,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1131,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1132,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1133,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1134,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1135,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1136,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1137,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1138,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1139,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1140,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1141,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1142,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1143,0,0,0,0,0.43,0,0,0,2,1,0,2,1,4,4,2,1
1144,0,0,0,0,0.423,0,0,0,2,1,0,2,1,4,4,2,1
1145,0.000350754,0,0,0,0.422631579,0,0,0,2,1,0,2,1,4,4,2,1
1146,0,0,0,0,0.419818182,0,0,0,2,1,0,2,1,4,4,2,1
1147,0,0,0,0,0.417826087,0,0,0,2,1,0,2,1,4,4,2,1
1148,0,0,0,0,0.417272727,0,0,0,2,1,0,2,1,4,4,2,1
1149,0.028551385,0,0,0.097087379,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1150,0.005191161,0,0,0,0.41,0,0,0,2,1,0,2,1,4,4,2,1
1151,0.002665731,0,0,0,0.409354839,0,0,0,2,1,0,2,1,4,4,2,1
1152,0.000140302,0,0,0,0.411610169,0,0,0,2,1,0,2,1,4,4,2,1
1153,0.003788145,0,0,0,0.402777778,0,0,0,2,1,0,2,1,4,4,2,1
1154,0.003928446,0,0,0,0.402,0,0,0,2,1,0,2,1,4,4,2,1
1155,0.000420905,0,0,0,0.397692308,0,0,0,2,1,0,2,1,4,4,2,1
1156,0,0,0,0,0.395,0,0,0,2,1,0,2,1,4,4,2,1
1157,0,0,0,0,0.383333333,0,0,0,2,1,0,2,1,4,4,2,1
1158,0,0,0,0,0.364846154,0,0,0,2,1,2,0,1,4,4,2,1
1159,0,0,0,0,0.364117647,0,0,0,2,1,2,0,1,4,4,2,1
1160,0.000420905,0,0,0,0.36,0,0,0,2,1,2,0,1,4,4,2,1
1161,0.000350754,0,0,0,0.36,0,0,0,2,1,2,0,1,4,4,2,1
1162,0.000210452,0,0,0,0.36,0,0,0,2,1,2,0,1,4,4,2,1
1163,0,0,0,0,0.36,0,0,0,2,1,2,0,1,4,4,2,1
1164,0,0,0,0,0.36,0,0,0,2,1,2,0,1,4,4,2,1
1165,0,0,0,0,0.355882353,0,0,0,2,1,2,0,1,4,4,2,1
1166,0.000771659,0,0,0,0.351827605,0,0,0,2,1,2,0,1,4,4,2,1
1167,0,0,0,0,0.351025641,0,0,0,2,1,2,0,1,4,4,2,1
1168,0.001052262,0,0,0,0.346,0,0,0,2,1,2,0,1,4,4,2,1
1169,0.002174676,0,0,0,0.342,0,0,0,2,1,2,0,1,4,4,2,1
1170,0.002034374,0,0,0,0.336666667,0,0,0,2,1,2,0,1,4,4,2,1
1171,0.001753771,0,0,0,0.335037879,0,0,0,2,1,2,0,1,4,4,2,1
1172,0,0,0,0,0.33,0,0,0,2,1,2,0,1,4,4,2,1
1173,0.001192564,0,0,0,0.325,0,0,0,2,1,2,0,1,4,4,2,1
1174,0.007997194,0,0,0,0.31625,0,0,0,2,1,2,0,1,4,4,2,1
1175,0.002244826,0,0,0,0.31443203,0,0,0,2,1,2,0,1,4,4,2,1
1176,0.020694493,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1177,0.001823921,0,0,0,0.301052632,0,0,0,2,1,2,0,1,4,4,2,1
1178,0.000280603,0,0,0,0.3012,0,0,0,2,1,2,0,1,4,4,2,1
1179,0.00940021,0,0,0,0.288571429,0,0,0,2,1,2,0,1,4,4,2,1
1180,0.001332866,0,0,0,0.295714286,0,0,0,2,1,2,0,1,4,4,2,1
1181,0.006664328,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1182,0.003086636,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1183,0.002385128,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1184,0.001262715,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1185,0.000561207,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1186,0.000491056,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1187,0.000350754,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1188,0.000280603,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1189,0.000280603,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1190,0.000210452,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1191,0.000210452,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1192,0.000140302,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1193,0.000140302,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1194,0.000140302,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1195,0.000140302,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1196,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1197,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1198,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1199,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1200,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1201,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1202,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1203,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1204,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1205,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1206,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1207,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1208,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1209,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1210,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1211,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1212,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1213,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1214,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1215,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1216,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1217,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1218,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1219,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1220,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1221,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1222,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1223,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1224,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1225,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1226,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1227,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1228,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1229,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1230,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1231,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1232,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1233,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1234,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1235,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
1236,0,0,0,0,0.29,0,0,0,2,1,2,0,1,4,4,2,1
