Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,label
Loba Feinchemie GmbH,20355,0.002794077,0.017509728,0.003164557,0,0.013816926,0,0,cluster_0
Wydo NBD / Royal Van Wijhe Verf,25082,8.38E-04,9.73E-04,0.009493671,0,0.006908463,0,0,cluster_0
Alsa Lab Srl,34037,0.010198379,0.011673152,0.003164557,0,0.01208981,0,0,cluster_0
Eberspächer catem GmbH & Co KG,30048,0.006426376,0.019455253,0,0,0.020725389,0,0,cluster_0
COLABITOIL PRODUKTION AB,30092,0.002374965,0.032101167,0,0,0.01208981,0,0,cluster_0
SMART PLAST SOLUTIONS SRL,32449,0.001397038,0.001945525,0.009493671,0,0.005181347,0,0,cluster_0
Dolar Kimya,24954,0.004330819,0.008754864,0.003164557,0,0.020725389,0,0,cluster_0
Ha-Be Betonchemie GmbH,3483,0.002514669,0.01459144,0,0,0.029360967,0,0,cluster_0
Promarket Tasarım ve Teknoloji A.Ş.,13379,0.010477787,0.007782101,0.003164557,0,0.015544041,0,0,cluster_0
LAB SCIENCE ApS,22541,0.0036323,0.027237354,0,0,0.015544041,0,0,cluster_0
Godfrey & Wing GmbH,28832,0.003911707,0.032101167,0,0,0.010362694,0,0,cluster_0
Zidac Laboratories LTD,4344,0.00293378,0.03307393,0,0,0.010362694,0,0,cluster_0
Grifols,15428,0.004330819,0.028210117,0,0,0.013816926,0,0,cluster_0
ALDODEI 1946 di Giacomo Bertolio,33015,0.009360156,0.015564202,0.003164557,0,0.008635579,0,0,cluster_0
Inabata France S.A.S.,19884,0.003352892,0.042801556,0,0,0,0,0,cluster_0
John Cockerill,28894,0.003213188,0.012645914,0.003164557,0,0.017271157,0,0,cluster_0
Izopanel Sp. z o.o.,30719,0.00656608,0.005836576,0.003164557,0,0.020725389,0,0,cluster_0
AD COLOUR LTD,16714,0.002095557,0.022373541,0.003164557,0,0.008635579,0,0,cluster_0
Green Logix Biogas,34269,0.003772003,0.035019455,0,0,0.006908463,0,0,cluster_0
Timur Levante SL,18664,0.005029338,0.013618677,0.006329114,0,0.001727116,0,0,cluster_0
Nevex,18691,0.00474993,0.015564202,0.006329114,0,0,0,0,cluster_0
Sioen Industries,24817,0.00293378,0.021400778,0.003164557,0,0.008635579,0,0,cluster_0
ENECA,18381,0.008661637,0.036964981,0,0,0,0,0,cluster_0
IMCD Benelux BV,16763,0.003772003,0.016536965,0.006329114,0,0,0,0,cluster_0
LAVANOVA S.R.L.,30239,0.007124895,0.035019455,0,0,0.003454231,0,0,cluster_0
BCK Alliance Partners Inc,29381,0.004051411,0.015564202,0,0,0.025906736,0,0,cluster_0
Fabrica Maiastra SRL,25527,0.002514669,0.035992218,0,0,0.006908463,0,0,cluster_0
Sunny Pharmacy Limited,1572,0.005588153,0.031128405,0,0,0.008635579,0,0,cluster_0
House of Mistry,23362,0.006007265,0.01459144,0.003164557,0,0.01208981,0,0,cluster_0
Destek ApS,23392,0.0036323,0.024319066,0,0,0.017271157,0,0,cluster_0
USTOP UNIPESSOAL LDA,33612,0.00293378,0.017509728,0.003164557,0,0.01208981,0,0,cluster_0
Prebona AB,19563,0.003213188,0.009727626,0.006329114,0,0.006908463,0,0,cluster_0
Carbon Air Limited,21134,0.002235261,0.010700389,0.006329114,0,0.006908463,0,0,cluster_0
Danwatec,2301,0.006985191,0.024319066,0,0,0.013816926,0,0,cluster_0
DISTRIBUIDORA QUIMICA SA DE CV,15426,0.004610226,0.011673152,0.006329114,0,0.003454231,0,0,cluster_0
COSMETIC TSATSOS GEORGIOS,10485,0.002794077,0.017509728,0.003164557,0,0.01208981,0,0,cluster_0
"KhaiEL Korea Co.,Ltd",1392,0.01424979,0.011673152,0,0,0.018998273,0,0,cluster_0
Lackfabrik J. Albrecht GmbH & Co. KG,31222,0.005867561,0.006809339,0.006329114,0,0.006908463,0,0,cluster_0
NSL OilChem Waste Management,31811,0.003911707,0.034046693,0,0,0.006908463,0,0,cluster_0
Bechem Lubrication Technology,178,0.001257334,0.003891051,0.009493671,0,0.001727116,0,0,cluster_0
Harold Scholz & Co. Gmbh,129,0.003213188,0.027237354,0.003164557,0,0.001727116,0,0,cluster_0
Laytech Srl,20883,6.99E-04,9.73E-04,0.009493671,0,0.005181347,0,0,cluster_0
ARGUK-Umweltlabor GmbH,34529,0.002514669,0.004863813,0.006329114,0,0.01208981,0,0,cluster_0
UAB SSF,21790,0.001536742,0.01848249,0.003164557,0,0.01208981,0,0,cluster_0
Goebel Capital GmbH,23818,0.002794077,0.035019455,0,0,0.006908463,0,0,cluster_0
INTECTIV d.o.o.,21064,0.004191115,0.030155642,0,0,0.010362694,0,0,cluster_0
JF Amonn Srl - Color Division,31583,0.003911707,0.019455253,0.003164557,0,0.008635579,0,0,cluster_0
Silocon FZE,22044,0.004330819,0.015564202,0.003164557,0,0.01208981,0,0,cluster_0
Novartis Pharma SPA,33837,0.004191115,0.011673152,0.006329114,0,0.003454231,0,0,cluster_0
Danish Graphene ApS,29651,0.003772003,0.012645914,0.003164557,0,0.015544041,0,0,cluster_0
Rohrer & Klingner KG,20732,0.001955854,0.01848249,0,0,0.02417962,0,0,cluster_0
Bredox B.V.,9906,0.0036323,0.008754864,0.006329114,0,0.006908463,0,0,cluster_0
EPC Elreha Leiterplattentechnik GmbH,23703,0.002095557,0.032101167,0,0,0.010362694,0,0,cluster_0
SETEK A.S,32567,0.004051411,0.01459144,0,0,0.025906736,0,0,cluster_0
JUCLAS,31097,0.007264599,0.032101167,0,0,0.005181347,0,0,cluster_0
Schloetter Co Ltd,33979,0.004191115,0.015564202,0.003164557,0,0.01208981,0,0,cluster_0
"CS FINE CO., LTD",25638,0.006985191,0.01848249,0,0,0.018998273,0,0,cluster_0
Pinheiro & Pinheiro Lda.,31170,0.006845488,0.01459144,0.003164557,0,0.010362694,0,0,cluster_0
Jaddy-Carry,33143,0.005867561,0.015564202,0.003164557,0,0.010362694,0,0,cluster_0
SIA STENDERS,14381,0.011455714,0.024319066,0,0,0.008635579,0,0,cluster_0
Resin Bound Surfaces Group Materials Limited,1231,0.003911707,0.01459144,0,0,0.025906736,0,0,cluster_0
Coton Farms,25488,0.003772003,0.007782101,0,0,0.032815199,0,0,cluster_0
Resin Tanking & Tiling LTD,20180,0.008102822,0.009727626,0.003164557,0,0.013816926,0,0,cluster_0
Reagens UK,31158,0.005029338,0.012645914,0.003164557,0,0.013816926,0,0,cluster_0
Salmero,20974,0.002514669,0.01459144,0.006329114,0,0.001727116,0,0,cluster_0
Lamberti,24086,0.006146968,0.022373541,0,0,0.015544041,0,0,cluster_0
Biovert,28168,0.00181615,0.030155642,0,0,0.01208981,0,0,cluster_0
Voestalpine Stahl Gmbh,32679,0.006146968,0.016536965,0.003164557,0,0.008635579,0,0,cluster_0
NBG CHEMICAL,22253,0.002374965,0.024319066,0,0,0.017271157,0,0,cluster_0
SUFAGRO,33220,0.0036323,0.015564202,0.003164557,0,0.01208981,0,0,cluster_0
Uab Norvelita,31834,0.003073484,0.025291829,0,0,0.015544041,0,0,cluster_0
Gesta d.o.o.,18744,0.002235261,0.01459144,0.006329114,0,0.001727116,0,0,cluster_0
GDA Sp. z o.o.,32633,0.00474993,0.006809339,0.006329114,0,0.006908463,0,0,cluster_0
Techno Prodcom Activ SRL,7530,0.00293378,0.006809339,0.006329114,0,0.008635579,0,0,cluster_0
NATURPRO,30871,0.003911707,0,0,0,0.039723661,0,0,cluster_0
"DESARROLLO AGRÍCOLA Y MINERO, SA",23893,0.003772003,0.024319066,0,0,0.015544041,0,0,cluster_0
G9 Chemicals Ltd,30184,0.006985191,0.026264591,0,0,0.010362694,0,0,cluster_0
Chemische Fabrik Budenheim KG,19758,0.004051411,0.029182879,0,0,0.010362694,0,0,cluster_0
"AKVATERA LT, UAB",23121,0.004889634,0.021400778,0,0,0.017271157,0,0,cluster_0
Global Phosphorus Solutions Inc.,12559,0.003911707,0.022373541,0,0,0.017271157,0,0,cluster_0
Global Chemical Resources Ltd,20884,0.002794077,0.006809339,0.006329114,0,0.008635579,0,0,cluster_0
Tampere University,28951,0.008521934,0.019455253,0,0,0.015544041,0,0,cluster_0
Monger Industry,31326,0.004610226,0.004863813,0.006329114,0,0.008635579,0,0,cluster_0
Geopolis d.o.o.,29573,0.004610226,0.017509728,0.003164557,0,0.008635579,0,0,cluster_0
Mobi Sp. z o.o.,30751,0.007264599,0.029182879,0,0,0.006908463,0,0,cluster_0
Savoy International,19897,0.002514669,0.025291829,0,0,0.015544041,0,0,cluster_0
Klacsán Team Kft.,24321,0.004191115,0.025291829,0,0,0.013816926,0,0,cluster_0
DDC Dolphin Ltd,35124,0.003073484,0.009727626,0.006329114,0,0.005181347,0,0,cluster_0
Arkray,34452,0.001676446,0.011673152,0.003164557,0,0.017271157,0,0,cluster_0
Gowardhan enterprises,34432,0.003492596,0.002918288,0.003164557,0,0.02417962,0,0,cluster_0
Groupe CIOA,33501,0.003213188,0.020428016,0.003164557,0,0.006908463,0,0,cluster_0
Neele-Vat Services BV,32116,0.005169042,0.031128405,0,0,0.006908463,0,0,cluster_0
Umbragroup,27297,0.003772003,0.020428016,0,0,0.018998273,0,0,cluster_0
EMIL OTTO Flux- u. Oberflächentechnik GmbH,30274,0.006426376,0.019455253,0,0,0.017271157,0,0,cluster_0
"Alimentos Iberandalus, S.L",23951,0.003213188,0.011673152,0.003164557,0,0.015544041,0,0,cluster_0
MORAFLOR,34232,0.004470522,0.012645914,0,0,0.025906736,0,0,cluster_0
IN-K NET S.r.l.,6179,0.002514669,0.008754864,0.003164557,0,0.018998273,0,0,cluster_0
YSB TEKNIK ENDUSTRIYEL BANT,17410,0.006286672,0.026264591,0,0,0.010362694,0,0,cluster_0
Ceragês,24965,0.002374965,0.030155642,0,0,0.010362694,0,0,cluster_0
Rudolf Achenbach GmbH & Co KG.,28764,0.005169042,0.020428016,0,0,0.017271157,0,0,cluster_0
LATRO KİMYA,33085,0.007404303,0.010700389,0.003164557,0,0.01208981,0,0,cluster_0
Pollet,4912,0.001676446,0.020428016,0,0,0.020725389,0,0,cluster_0
Arkema Coating Resins,24704,0.001955854,0.012645914,0.003164557,0,0.015544041,0,0,cluster_0
JMP CARAIBE,28677,0.003772003,0.016536965,0,0,0.022452504,0,0,cluster_0
JM Wholesale Ltd.,35284,0.0036323,0.012645914,0.003164557,0,0.013816926,0,0,cluster_0
VesCoLub BV,23979,0.008941045,0.016536965,0,0,0.017271157,0,0,cluster_0
PRAEVIDEO LLC,17723,0.00474993,0.025291829,0.003164557,0,0,0,0,cluster_0
D.I.A. Disstillerie Italiane Aromatici srl,27208,0.004330819,0.026264591,0,0,0.01208981,0,0,cluster_0
DAG agencsy s r.o.,13471,0.003352892,0.027237354,0,0,0.01208981,0,0,cluster_0
JSC Olaine chemical plant BIOLAR,29406,0.004191115,0.035019455,0,0,0.003454231,0,0,cluster_0
HOEHLE-medical,31593,0.007544007,0.028210117,0,0,0.006908463,0,0,cluster_0
Resimac,12210,0.003073484,0.003891051,0.006329114,0,0.010362694,0,0,cluster_0
Fochem International (Pty) Ltd,27836,0.00293378,0.009727626,0.003164557,0,0.017271157,0,0,cluster_0
MNE PLASTİK VE SANAYİ TİCARET ANONİM ŞİRKETİ,34921,0.00656608,0.020428016,0,0,0.015544041,0,0,cluster_0
"API-Additves for Paper Industry GmbH, Stefan Bocskor",31831,0.00656608,0.020428016,0,0,0.015544041,0,0,cluster_0
OQEMA d.o.o.,4612,0.00474993,0.020428016,0,0,0.017271157,0,0,cluster_0
DECROMLUX SL,19398,5.59E-04,0.003891051,0.009493671,0,0,0,0,cluster_0
Chalk Copenhagen,29712,0.004051411,0.013618677,0.003164557,0,0.01208981,0,0,cluster_0
Trade Chemicals Europe BV,29252,0.007264599,0.012645914,0,0,0.022452504,0,0,cluster_0
Wellprex d.o.o.,34936,0.00474993,0.01459144,0.003164557,0,0.010362694,0,0,cluster_0
Arkem Kimya San ve Tic As,33283,0.00474993,0.027237354,0,0,0.010362694,0,0,cluster_0
GVK Coating Technology OY,6005,6.99E-04,0.001945525,0.009493671,0,0.001727116,0,0,cluster_0
Agerex,12047,0.003772003,0.028210117,0,0,0.010362694,0,0,cluster_0
BestChem GmbH,25387,0.00838223,0,0.006329114,0,0.008635579,0,0,cluster_0
SABO,31162,0.006426376,0.01459144,0.003164557,0,0.008635579,0,0,cluster_0
Schnell Ridwan Enterprise,8649,0.001397038,0.002918288,0.009493671,0,0,0,0,cluster_0
Grafco srl,31501,0.004889634,0.025291829,0,0,0.01208981,0,0,cluster_0
Floweryhues Fragrances Private Limited,32290,0.004330819,0.022373541,0,0,0.015544041,0,0,cluster_0
SIA ''Creative Cosmetics'',19554,0.002235261,0.007782101,0.006329114,0,0.006908463,0,0,cluster_0
SAGLIO DEVELOPMENT SL,25447,0.003352892,0.021400778,0,0,0.017271157,0,0,cluster_0
University of Limerick,32065,0.004191115,0.016536965,0.003164557,0,0.008635579,0,0,cluster_0
PCC Morava - Chem s.r.o.,20669,5.59E-04,0,0.009493671,0,0.003454231,0,0,cluster_0
HCD Chemie Distribution GmbH,29631,0.003911707,0.005836576,0.006329114,0,0.006908463,0,0,cluster_0
LEBSA,2919,0.002095557,0.011673152,0.003164557,0,0.015544041,0,0,cluster_0
POLYSOL LTD,32129,0.004889634,0.017509728,0.003164557,0,0.006908463,0,0,cluster_0
OSRAM Opto Semiconductors,34796,0.003772003,0.011673152,0.003164557,0,0.013816926,0,0,cluster_0
Profit Circle Limited,29013,0.00838223,0.005836576,0,0,0.027633851,0,0,cluster_0
Merex Export Denmark,35381,4.19E-04,0,0.009493671,0,0.003454231,0,0,cluster_0
BioActor BV,33302,0.003352892,0.006809339,0.003164557,0,0.018998273,0,0,cluster_0
Riberpet SAU,22359,0.003772003,0.015564202,0,0,0.022452504,0,0,cluster_0
Absolute Essential Oils SRL,27748,1.40E-04,0.001945525,0.009493671,0,0.001727116,0,0,cluster_0
ELM Kimya,11291,0.010757195,0.009727626,0.003164557,0,0.008635579,0,0,cluster_0
"ChemSol, LLC",18159,0.003213188,0.009727626,0.006329114,0,0.003454231,0,0,cluster_0
Teknotherm Metal San.ve Ticaret Anonim Şirketi,33565,0.007683711,0.009727626,0,0,0.02417962,0,0,cluster_0
Safiro Nutrition Sp. z o.o. Sp. k.,32133,0.004051411,0.034046693,0,0,0.003454231,0,0,cluster_0
Valleys Resin Bound Ltd,23174,0.003772003,0.007782101,0.003164557,0,0.017271157,0,0,cluster_0
Lomisa Distribuciones y Proyectos S.L.,33130,0.00949986,0.023346304,0,0,0.008635579,0,0,cluster_0
Nitrogenmuvek,17618,0.002235261,0.021400778,0.003164557,0,0.005181347,0,0,cluster_0
Unecol Adhesive Ideas,17814,0.004470522,0.024319066,0.003164557,0,0,0,0,cluster_0
Tricardos S. A,19923,9.78E-04,0.011673152,0.006329114,0,0.003454231,0,0,cluster_0
Jebsen & Jessen Life Science GmbH,31102,0.012154233,0.006809339,0,0,0.022452504,0,0,cluster_0
TECERAM HK s.r.o.,33688,0.004330819,0.017509728,0.003164557,0,0.006908463,0,0,cluster_0
Payer Lacke GmbH,21538,8.38E-04,0.004863813,0.006329114,0,0.010362694,0,0,cluster_0
Comptoir des plantes SARL,34975,0.006146968,0.021400778,0,0,0.013816926,0,0,cluster_0
KUNA CORPORATION DOO,35759,0.00293378,0.013618677,0.003164557,0,0.01208981,0,0,cluster_0
Krohne Messtechnik GmbH,22545,0.004191115,0.030155642,0,0,0.006908463,0,0,cluster_0
Interplast Kimya CO.,20393,0.0036323,0.027237354,0,0,0.010362694,0,0,cluster_0
Schnoor-Plast ApS,21528,0.003772003,0.012645914,0.003164557,0,0.01208981,0,0,cluster_0
MABAYCO,5037,0.002095557,0.006809339,0.006329114,0,0.006908463,0,0,cluster_0
demtas pigment ve kimyevi mad.iml.san. ve dış tic.ltd.şti,3097,0.021793797,0.010700389,0,0,0.008635579,0,0,cluster_0
BIODESIV,204,0.006286672,0.017509728,0,0,0.017271157,0,0,cluster_0
Kapa Produktion,32865,0.001257334,0.005836576,0.006329114,0,0.008635579,0,0,cluster_0
MAPEA,18944,0.003073484,0.012645914,0.006329114,0,0,0,0,cluster_0
RECUBRIMIENTOS ANTICORROSIVOS CARDENAS SA DE CV,26120,0.001676446,0.001945525,0.006329114,0,0.01208981,0,0,cluster_0
SO.L.TER. srl,29456,0.006985191,0.01848249,0,0,0.015544041,0,0,cluster_0
DEPSOL POLYMERS LLC,29092,0.008242526,0.009727626,0.003164557,0,0.010362694,0,0,cluster_0
Brenntag Hungaria Kft,2056,0.003911707,0.030155642,0,0,0.006908463,0,0,cluster_0
Witty GmbH & Co.KG,18214,0.006286672,0.024319066,0,0,0.010362694,0,0,cluster_0
SC GEMITE  RO SRL,27817,0.003911707,0.001945525,0.003164557,0,0.022452504,0,0,cluster_0
DANHSON-BG,32554,0.006705784,0.020428016,0,0,0.013816926,0,0,cluster_0
CENTRAL TRADING COMPANY LLC,34818,0.0036323,0.023346304,0,0,0.013816926,0,0,cluster_0
SKS Estonia Textile ou,34394,0.002654373,0.024319066,0,0,0.013816926,0,0,cluster_0
Chemiman,2260,0.007124895,0.017509728,0.003164557,0,0.003454231,0,0,cluster_0
Sarts ltd,25997,0.002374965,0.013618677,0.003164557,0,0.01208981,0,0,cluster_0
Dr Zigs,31182,0.002654373,0.005836576,0.006329114,0,0.006908463,0,0,cluster_0
Sika Technology AG,25909,0.003352892,0.009727626,0,0,0.027633851,0,0,cluster_0
The Green Doctor NI LTD,17999,0.0036323,0.011673152,0.006329114,0,0,0,0,cluster_0
Zwiteck BV,29039,0.003772003,0.028210117,0,0,0.008635579,0,0,cluster_0
World Fire Systems Srl,29911,0.005169042,0.023346304,0,0,0.01208981,0,0,cluster_0
Fraunhofer IKTS,27971,0.003073484,0.005836576,0.003164557,0,0.018998273,0,0,cluster_0
"Stockmeier Quimica, s.l.u.",7732,0.001536742,9.73E-04,0.009493671,0,0,0,0,cluster_0
QOTEC (STEUR SPUITERIJ EN SCHADEHERSTEL B.V.),30839,0.002794077,0.001945525,0.006329114,0,0.010362694,0,0,cluster_0
Eporoc AB,31191,0.003772003,0.026264591,0,0,0.010362694,0,0,cluster_0
Printacal,20292,0.004889634,0.010700389,0.003164557,0,0.01208981,0,0,cluster_0
Global Comarcos SL,35803,0.005867561,0.022373541,0,0,0.01208981,0,0,cluster_0
MULTIHEM,1207,0.005448449,0.010700389,0,0,0.02417962,0,0,cluster_0
Biomedical Pharma Srl,35433,0.004191115,0.003891051,0.006329114,0,0.006908463,0,0,cluster_0
TOTAL CARE,32175,0.002235261,0.005836576,0.006329114,0,0.006908463,0,0,cluster_0
Diamik Glass Ltd,34060,5.59E-04,0,0.009493671,0,0.001727116,0,0,cluster_0
ArcelorMittal,31350,0.004470522,0.01848249,0,0,0.017271157,0,0,cluster_0
MOLUMER İZOTAŞ İZOLASYON,18522,0.003352892,0.002918288,0.006329114,0,0.008635579,0,0,cluster_0
Klüber Lubrication GmbH Ibérica,27877,0.004330819,0.027237354,0,0,0.008635579,0,0,cluster_0
QNA Technology,34437,0.00474993,0.023346304,0,0,0.01208981,0,0,cluster_0
DRACO-BIS Sp. z o.o sp.k.,33314,0.00474993,0.007782101,0,0,0.027633851,0,0,cluster_0
Oxford Medical Products,24919,0.002794077,0.009727626,0,0,0.027633851,0,0,cluster_0
Chemours International Operations Sarl,31607,0.002514669,0.001945525,0.006329114,0,0.010362694,0,0,cluster_0
Delta Clean Kft.,26049,0.003772003,0.031128405,0,0,0.005181347,0,0,cluster_0
Poligrat Deutschland GmbH,30194,0.005029338,0.019455253,0,0,0.015544041,0,0,cluster_0
Dr. Hans Heubach GmbH,31747,0.004191115,0.005836576,0.003164557,0,0.017271157,0,0,cluster_0
La Savonnerie de Nyons,34800,0.00181615,0.024319066,0,0,0.013816926,0,0,cluster_0
Diessner GmbH & Co. KG,4591,0.003073484,0.002918288,0.006329114,0,0.008635579,0,0,cluster_0
Sibbiopharm Ltd.,30163,0.003213188,0.003891051,0,0,0.032815199,0,0,cluster_0
EUROFED SRL,23670,0.001536742,0.026264591,0,0,0.01208981,0,0,cluster_0
Vepochemie AG,31290,0.003772003,0.003891051,0.006329114,0,0.006908463,0,0,cluster_0
"Advanced Materials Engineering, Inc.",27970,0.00181615,0.005836576,0.006329114,0,0.006908463,0,0,cluster_0
RIKA Chemie GmbH,32968,0.008941045,9.73E-04,0.003164557,0,0.017271157,0,0,cluster_0
Prosynth Ltd.,13127,0.002235261,0.008754864,0.006329114,0,0.003454231,0,0,cluster_0
Vironova Medical,34959,0.001397038,0.026264591,0,0,0.01208981,0,0,cluster_0
natural Ingredients Solution srl,30384,0.002654373,0.004863813,0.006329114,0,0.006908463,0,0,cluster_0
BELMAR,19430,0.006007265,0.010700389,0.003164557,0,0.010362694,0,0,cluster_0
AYDIN KIMYA,18616,0.003911707,0.021400778,0.003164557,0,0.001727116,0,0,cluster_0
KOSBUD Bracia Kosińscy Sp.J,24472,0.003213188,0.011673152,0.003164557,0,0.01208981,0,0,cluster_0
Landa Nano GmbH,24687,0.002514669,0.004863813,0.006329114,0,0.006908463,0,0,cluster_0
Nutrients On Demand AB,8958,0.002235261,0.006809339,0.006329114,0,0.005181347,0,0,cluster_0
"Serviecología y tratamientos de aguas, s.l.",15041,0.001955854,0.011673152,0,0,0.025906736,0,0,cluster_0
HEGARDT S.L.,25769,0.001676446,0.003891051,0.006329114,0,0.008635579,0,0,cluster_0
LILA COSMETICS,26062,0.003073484,0.011673152,0.003164557,0,0.01208981,0,0,cluster_0
TehInvest LLC,25539,0.004051411,0.007782101,0,0,0.027633851,0,0,cluster_0
Biotrade Bulgaria Ltd,32993,0.004330819,0.015564202,0.003164557,0,0.006908463,0,0,cluster_0
EVERGREEN DI MUNARETTO SILVANO,34127,0.002794077,0.010700389,0,0,0.025906736,0,0,cluster_0
Molekula GmbH,10637,0.0036323,0.01848249,0,0,0.017271157,0,0,cluster_0
PARFUMS PAR NATURE LP,16099,0.001117631,0.020428016,0.003164557,0,0.005181347,0,0,cluster_0
GR RESIN,22219,0.001955854,0,0.006329114,0,0.01208981,0,0,cluster_0
Samyang EP,29302,0.001955854,0.025291829,0,0,0.01208981,0,0,cluster_0
"Bobinados Fuengar, S. L",24426,0.004610226,0.024319066,0,0,0.010362694,0,0,cluster_0
ANNAQUIMICA,23414,0.003213188,0.020428016,0,0,0.015544041,0,0,cluster_0
Fardem Packaging BV,21411,0.001397038,0.010700389,0.006329114,0,0.001727116,0,0,cluster_0
BRENNTAG Slovakia s.r.o.,8330,0.00181615,0.006809339,0.006329114,0,0.005181347,0,0,cluster_0
Adhesivos Candar SL,19372,0.011874825,0.027237354,0,0,0,0,0,cluster_0
Poro,27346,0.001397038,0.007782101,0.003164557,0,0.017271157,0,0,cluster_0
Brenntag Schweizerhall AG,10619,0.003073484,0.020428016,0,0,0.015544041,0,0,cluster_0
Megadyne S.p.A.,7810,0.01313216,0,0,0,0.025906736,0,0,cluster_0
PREMIUM FACTORY,29681,0.001536742,0.034046693,0,0,0.003454231,0,0,cluster_0
RF NEGOCE,28149,0.001955854,0.017509728,0.003164557,0,0.006908463,0,0,cluster_0
Piezotechnics Dr. Jaenker GmbH,26095,0.002794077,0.009727626,0.003164557,0,0.013816926,0,0,cluster_0
Pulveranalyse,3675,0.002654373,0.005836576,0.006329114,0,0.005181347,0,0,cluster_0
EURODORTHZ,10975,0.004610226,0.016536965,0.003164557,0,0.005181347,0,0,cluster_0
"Fraicret, S.A. de C.V.",34190,0.013690975,0.009727626,0,0,0.015544041,0,0,cluster_0
DERKIM POLIURETAN SAN. VE TIC. A.S.,15930,0.001117631,0.003891051,0.006329114,0,0.008635579,0,0,cluster_0
LAPI CHIMICI SRL,308,0.003492596,0.010700389,0.003164557,0,0.01208981,0,0,cluster_0
AQ bv,28210,0.002794077,0.003891051,0.006329114,0,0.006908463,0,0,cluster_0
EFA Technologies,33493,0.002794077,0.003891051,0.006329114,0,0.006908463,0,0,cluster_0
Planol GmbH,5954,0.002794077,0.016536965,0.003164557,0,0.006908463,0,0,cluster_0
DARGVEST. sro,31176,0.008521934,0.016536965,0,0,0.013816926,0,0,cluster_0
Greinplast,29630,0.004470522,0.013618677,0,0,0.020725389,0,0,cluster_0
Albemarle Catalyst,20651,0.001257334,0.021400778,0.003164557,0,0.003454231,0,0,cluster_0
Sade Chemical,34375,0.007544007,0.008754864,0,0,0.022452504,0,0,cluster_0
ACOS  SRL,16684,0.003352892,0.017509728,0.003164557,0,0.005181347,0,0,cluster_0
Jay Chemical Industries Ltd.,2828,0.010338083,0.021400778,0,0,0.006908463,0,0,cluster_0
VWR Internation Sp z .o.o.,28776,0.0036323,0.006809339,0.003164557,0,0.015544041,0,0,cluster_0
